"Function","Entry","RefAddr","Address","Symbol","Kind","Value","CopiedPath"
"FUN_0126b830","0126b830","0126bb1f","01ae8bec","s_EquipSystem\Upgrade_Line_horizon_01ae8bec","string","EquipSystem\Upgrade_Line_horizontal.tga","decompiled\RestoreTab\BuildRestoreConnectionLines.original.c"
"FUN_0126b830","0126b830","0126bb2e","ffdff000","ExceptionList","void *","00000000","decompiled\RestoreTab\BuildRestoreConnectionLines.original.c"
"FUN_0126bd30","0126bd30","0126bd3a","ffdff000","ExceptionList","void *","00000000","decompiled\RestoreTab\ResetRestoreSlotTexture.original.c"
"FUN_0126bd30","0126bd30","0126bd44","01bbb1c0","DAT_01bbb1c0","undefined4","-0x44bf19b2","decompiled\RestoreTab\ResetRestoreSlotTexture.original.c"
"FUN_0126bd30","0126bd30","0126bd53","ffdff000","ExceptionList","void *","00000000","decompiled\RestoreTab\ResetRestoreSlotTexture.original.c"
"FUN_0126bd30","0126bd30","0126bd6b","01ac5dd8","DAT_01ac5dd8","undefined2","0x0","decompiled\RestoreTab\ResetRestoreSlotTexture.original.c"
"FUN_0126bd30","0126bd30","0126bd81","01ae2c40","s_EquipSystem\Upgrade_Slot.tga_01ae2c40","string","EquipSystem\Upgrade_Slot.tga","decompiled\RestoreTab\ResetRestoreSlotTexture.original.c"
"FUN_0126bd30","0126bd30","0126bdde","01ac5dd8","DAT_01ac5dd8","undefined2","0x0","decompiled\RestoreTab\ResetRestoreSlotTexture.original.c"
"FUN_0126bd30","0126bd30","0126be04","01ace96c","u_%d/%d_01ace96c","unicode","%d/%d","decompiled\RestoreTab\ResetRestoreSlotTexture.original.c"
"FUN_0126bd30","0126bd30","0126be4b","01ac5dd8","DAT_01ac5dd8","undefined2","0x0","decompiled\RestoreTab\ResetRestoreSlotTexture.original.c"
"FUN_0126bd30","0126bd30","0126be89","01ac5dd8","DAT_01ac5dd8","undefined2","0x0","decompiled\RestoreTab\ResetRestoreSlotTexture.original.c"
"FUN_0126bd30","0126bd30","0126bed8","01ac5dd8","DAT_01ac5dd8","undefined2","0x0","decompiled\RestoreTab\ResetRestoreSlotTexture.original.c"
"FUN_0126bd30","0126bd30","0126befd","01ac5dd8","DAT_01ac5dd8","undefined2","0x0","decompiled\RestoreTab\ResetRestoreSlotTexture.original.c"
"FUN_0126bd30","0126bd30","0126bf11","01ac5dd8","DAT_01ac5dd8","undefined2","0x0","decompiled\RestoreTab\ResetRestoreSlotTexture.original.c"
"FUN_0126bd30","0126bd30","0126bf36","ffdff000","ExceptionList","void *","00000000","decompiled\RestoreTab\ResetRestoreSlotTexture.original.c"
"FUN_0126c260","0126c260","0126c2bf","01ae8c30","s_DATA_RESTORE_FAIL_01ae8c30","string","DATA_RESTORE_FAIL","decompiled\RestoreTab\HandleRestoreResultMessage.original.c"
"FUN_0126c260","0126c260","0126c2dc","01bfb2a0","DAT_01bfb2a0","undefined4","0x0","decompiled\RestoreTab\HandleRestoreResultMessage.original.c"
"FUN_0126c260","0126c260","0126c2eb","01ae4630","s_game\Upgrade_Fail.wav_01ae4630","string","game\Upgrade_Fail.wav","decompiled\RestoreTab\HandleRestoreResultMessage.original.c"
"FUN_0126c260","0126c260","0126c33c","01ae8bd4","s_DATA_RESTORE_SUCCESS_01ae8bd4","string","DATA_RESTORE_SUCCESS","decompiled\RestoreTab\HandleRestoreResultMessage.original.c"
"FUN_0126c260","0126c260","0126c359","01bfb2a0","DAT_01bfb2a0","undefined4","0x0","decompiled\RestoreTab\HandleRestoreResultMessage.original.c"
"FUN_0126c260","0126c260","0126c364","01ae4648","s_game\Upgrade_Success.wav_01ae4648","string","game\Upgrade_Success.wav","decompiled\RestoreTab\HandleRestoreResultMessage.original.c"
"FUN_0126c420","0126c420","0126c42a","ffdff000","ExceptionList","void *","00000000","decompiled\RestoreTab\ApplyRestoreSlotVisual.original.c"
"FUN_0126c420","0126c420","0126c434","01bbb1c0","DAT_01bbb1c0","undefined4","-0x44bf19b2","decompiled\RestoreTab\ApplyRestoreSlotVisual.original.c"
"FUN_0126c420","0126c420","0126c443","ffdff000","ExceptionList","void *","00000000","decompiled\RestoreTab\ApplyRestoreSlotVisual.original.c"
"FUN_0126c420","0126c420","0126c4a6","01ac5dd8","DAT_01ac5dd8","undefined2","0x0","decompiled\RestoreTab\ApplyRestoreSlotVisual.original.c"
"FUN_0126c420","0126c420","0126c4f5","01ac5dd8","DAT_01ac5dd8","undefined2","0x0","decompiled\RestoreTab\ApplyRestoreSlotVisual.original.c"
"FUN_0126c420","0126c420","0126c51e","01ac5dd8","DAT_01ac5dd8","undefined2","0x0","decompiled\RestoreTab\ApplyRestoreSlotVisual.original.c"
"FUN_0126c420","0126c420","0126c536","01ac5dd8","DAT_01ac5dd8","undefined2","0x0","decompiled\RestoreTab\ApplyRestoreSlotVisual.original.c"
"FUN_0126c420","0126c420","0126c54c","01ae2c40","s_EquipSystem\Upgrade_Slot.tga_01ae2c40","string","EquipSystem\Upgrade_Slot.tga","decompiled\RestoreTab\ApplyRestoreSlotVisual.original.c"
"FUN_0126c420","0126c420","0126c5a9","01ac5dd8","DAT_01ac5dd8","undefined2","0x0","decompiled\RestoreTab\ApplyRestoreSlotVisual.original.c"
"FUN_0126c420","0126c420","0126c5cf","01ace96c","u_%d/%d_01ace96c","unicode","%d/%d","decompiled\RestoreTab\ApplyRestoreSlotVisual.original.c"
"FUN_0126c420","0126c420","0126c612","01ac5dd8","DAT_01ac5dd8","undefined2","0x0","decompiled\RestoreTab\ApplyRestoreSlotVisual.original.c"
"FUN_0126c420","0126c420","0126c626","01ac5dd8","DAT_01ac5dd8","undefined2","0x0","decompiled\RestoreTab\ApplyRestoreSlotVisual.original.c"
"FUN_0126c420","0126c420","0126c64b","ffdff000","ExceptionList","void *","00000000","decompiled\RestoreTab\ApplyRestoreSlotVisual.original.c"
"FUN_0126c670","0126c670","0126c763","01bfb2a0","DAT_01bfb2a0","undefined4","0x0","decompiled\RestoreTab\PlayRestoreProcessSound.original.c"
"FUN_0126c670","0126c670","0126c76e","01ae8c14","s_game\Upgrade_Process.wav_01ae8c14","string","game\Upgrade_Process.wav","decompiled\RestoreTab\PlayRestoreProcessSound.original.c"
"FUN_0126c890","0126c890","0126c8ad","ffdff000","ExceptionList","void *","00000000","decompiled\RestoreTab\BindRestoreButtonHandler.original.c"
"FUN_0126c890","0126c890","0126c8ba","01bbb1c0","DAT_01bbb1c0","undefined4","-0x44bf19b2","decompiled\RestoreTab\BindRestoreButtonHandler.original.c"
"FUN_0126c890","0126c890","0126c8c5","ffdff000","ExceptionList","void *","00000000","decompiled\RestoreTab\BindRestoreButtonHandler.original.c"
"FUN_0126c890","0126c890","0126c9f5","ffdff000","ExceptionList","void *","00000000","decompiled\RestoreTab\BindRestoreButtonHandler.original.c"
"FUN_0126cb80","0126cb80","0126cb8a","ffdff000","ExceptionList","void *","00000000","decompiled\TransferTab\CreateTransferTabPanel.original.c"
"FUN_0126cb80","0126cb80","0126cb96","01bbb1c0","DAT_01bbb1c0","undefined4","-0x44bf19b2","decompiled\TransferTab\CreateTransferTabPanel.original.c"
"FUN_0126cb80","0126cb80","0126cba1","ffdff000","ExceptionList","void *","00000000","decompiled\TransferTab\CreateTransferTabPanel.original.c"
"FUN_0126cb80","0126cb80","0126cbe0","01bee88c","DAT_01bee88c","undefined4","0x0","decompiled\TransferTab\CreateTransferTabPanel.original.c"
"FUN_0126cb80","0126cb80","0126cbe5","01bee890","DAT_01bee890","undefined4","0x0","decompiled\TransferTab\CreateTransferTabPanel.original.c"
"FUN_0126cb80","0126cb80","0126cdf5","ffdff000","ExceptionList","void *","00000000","decompiled\TransferTab\CreateTransferTabPanel.original.c"
"FUN_0126cfc0","0126cfc0","0126cfc6","01bfe470","DAT_01bfe470","undefined4","0x0","decompiled\TransferTab\InitializeTransferTabPanel.original.c"
"FUN_0126d080","0126d080","0126d08a","ffdff000","ExceptionList","void *","00000000","decompiled\TransferTab\BuildTransferTabLayout.original.c"
"FUN_0126d080","0126d080","0126d094","01bbb1c0","DAT_01bbb1c0","undefined4","-0x44bf19b2","decompiled\TransferTab\BuildTransferTabLayout.original.c"
"FUN_0126d080","0126d080","0126d0a4","ffdff000","ExceptionList","void *","00000000","decompiled\TransferTab\BuildTransferTabLayout.original.c"
"FUN_0126d080","0126d080","0126d10c","019ec93c","PTR__errno_019ec93c","pointer","76aefcd0","decompiled\TransferTab\BuildTransferTabLayout.original.c"
"FUN_0126d080","0126d080","0126d118","019ec940","PTR__invalid_parameter_noinfo_019ec940","pointer","76b5c530","decompiled\TransferTab\BuildTransferTabLayout.original.c"
"FUN_0126d080","0126d080","0126d1c3","019ec8ec","PTR_fmaxf_019ec8ec","pointer","76b78a90","decompiled\TransferTab\BuildTransferTabLayout.original.c"
"FUN_0126d080","0126d080","0126d290","019ec93c","PTR__errno_019ec93c","pointer","76aefcd0","decompiled\TransferTab\BuildTransferTabLayout.original.c"
"FUN_0126d080","0126d080","0126d29c","019ec940","PTR__invalid_parameter_noinfo_019ec940","pointer","76b5c530","decompiled\TransferTab\BuildTransferTabLayout.original.c"
"FUN_0126d080","0126d080","0126d2d1","019ec93c","PTR__errno_019ec93c","pointer","76aefcd0","decompiled\TransferTab\BuildTransferTabLayout.original.c"
"FUN_0126d080","0126d080","0126d2dd","019ec940","PTR__invalid_parameter_noinfo_019ec940","pointer","76b5c530","decompiled\TransferTab\BuildTransferTabLayout.original.c"
"FUN_0126d080","0126d080","0126d347","019ec93c","PTR__errno_019ec93c","pointer","76aefcd0","decompiled\TransferTab\BuildTransferTabLayout.original.c"
"FUN_0126d080","0126d080","0126d353","019ec940","PTR__invalid_parameter_noinfo_019ec940","pointer","76b5c530","decompiled\TransferTab\BuildTransferTabLayout.original.c"
"FUN_0126d080","0126d080","0126d39b","019ec93c","PTR__errno_019ec93c","pointer","76aefcd0","decompiled\TransferTab\BuildTransferTabLayout.original.c"
"FUN_0126d080","0126d080","0126d3a7","019ec940","PTR__invalid_parameter_noinfo_019ec940","pointer","76b5c530","decompiled\TransferTab\BuildTransferTabLayout.original.c"
"FUN_0126d080","0126d080","0126d3d2","ffdff000","ExceptionList","void *","00000000","decompiled\TransferTab\BuildTransferTabLayout.original.c"
"FUN_0126ef40","0126ef40","0126ef4a","ffdff000","ExceptionList","void *","00000000","decompiled\TransferTab\RenderTransferGradeText.original.c"
"FUN_0126ef40","0126ef40","0126ef57","01bbb1c0","DAT_01bbb1c0","undefined4","-0x44bf19b2","decompiled\TransferTab\RenderTransferGradeText.original.c"
"FUN_0126ef40","0126ef40","0126ef67","ffdff000","ExceptionList","void *","00000000","decompiled\TransferTab\RenderTransferGradeText.original.c"
"FUN_0126ef40","0126ef40","0126ef72","01bfb2b4","DAT_01bfb2b4","undefined4","0x0","decompiled\TransferTab\RenderTransferGradeText.original.c"
"FUN_0126ef40","0126ef40","0126f12f","01ac5dd8","DAT_01ac5dd8","undefined2","0x0","decompiled\TransferTab\RenderTransferGradeText.original.c"
"FUN_0126ef40","0126ef40","0126f15b","01adab20","u_%d.%02d_01adab20","unicode","%d.%02d","decompiled\TransferTab\RenderTransferGradeText.original.c"
"FUN_0126ef40","0126ef40","0126f1bf","01ac5dd8","DAT_01ac5dd8","undefined2","0x0","decompiled\TransferTab\RenderTransferGradeText.original.c"
"FUN_0126ef40","0126ef40","0126f25c","01ac5dd8","DAT_01ac5dd8","undefined2","0x0","decompiled\TransferTab\RenderTransferGradeText.original.c"
"FUN_0126ef40","0126ef40","0126f287","01ace96c","u_%d/%d_01ace96c","unicode","%d/%d","decompiled\TransferTab\RenderTransferGradeText.original.c"
"FUN_0126ef40","0126ef40","0126f2cd","01bfb258","DAT_01bfb258","undefined4","0x0","decompiled\TransferTab\RenderTransferGradeText.original.c"
"FUN_0126ef40","0126ef40","0126f2e0","01ae8af0","s_EQUIPSYSTEM_UPGRADE_GRADE_01ae8af0","string","EQUIPSYSTEM_UPGRADE_GRADE","decompiled\TransferTab\RenderTransferGradeText.original.c"
"FUN_0126ef40","0126ef40","0126f364","01ac5dd8","DAT_01ac5dd8","undefined2","0x0","decompiled\TransferTab\RenderTransferGradeText.original.c"
"FUN_0126ef40","0126ef40","0126f3ed","01bfb258","DAT_01bfb258","undefined4","0x0","decompiled\TransferTab\RenderTransferGradeText.original.c"
"FUN_0126ef40","0126ef40","0126f400","01ae8af0","s_EQUIPSYSTEM_UPGRADE_GRADE_01ae8af0","string","EQUIPSYSTEM_UPGRADE_GRADE","decompiled\TransferTab\RenderTransferGradeText.original.c"
"FUN_0126ef40","0126ef40","0126f484","01ac5dd8","DAT_01ac5dd8","undefined2","0x0","decompiled\TransferTab\RenderTransferGradeText.original.c"
"FUN_0126ef40","0126ef40","0126f53c","01bfb8c4","DAT_01bfb8c4","undefined4","0x0","decompiled\TransferTab\RenderTransferGradeText.original.c"
"FUN_0126ef40","0126ef40","0126f569","01bfb8c4","DAT_01bfb8c4","undefined4","0x0","decompiled\TransferTab\RenderTransferGradeText.original.c"
"FUN_0126ef40","0126ef40","0126f5bd","ffdff000","ExceptionList","void *","00000000","decompiled\TransferTab\RenderTransferGradeText.original.c"
"FUN_01270110","01270110","0127011a","ffdff000","ExceptionList","void *","00000000","decompiled\TransferTab\BuildTransferUpgradeText.original.c"
"FUN_01270110","01270110","01270124","01bbb1c0","DAT_01bbb1c0","undefined4","-0x44bf19b2","decompiled\TransferTab\BuildTransferUpgradeText.original.c"
"FUN_01270110","01270110","01270134","ffdff000","ExceptionList","void *","00000000","decompiled\TransferTab\BuildTransferUpgradeText.original.c"
"FUN_01270110","01270110","01270160","01bb9b2c","DAT_01bb9b2c","undefined8","0x3f8000003f800000","decompiled\TransferTab\BuildTransferUpgradeText.original.c"
"FUN_01270110","01270110","0127016a","01bfe468","DAT_01bfe468","undefined4","0x0","decompiled\TransferTab\BuildTransferUpgradeText.original.c"
"FUN_01270110","01270110","0127016f","01bfb258","DAT_01bfb258","undefined4","0x0","decompiled\TransferTab\BuildTransferUpgradeText.original.c"
"FUN_01270110","01270110","0127017b","01bb9b34","DAT_01bb9b34","undefined4","0x3f800000","decompiled\TransferTab\BuildTransferUpgradeText.original.c"
"FUN_01270110","01270110","012701a9","01ae8b74","s_EQUIPSYSTEM_UPGRADE_01ae8b74","string","EQUIPSYSTEM_UPGRADE","decompiled\TransferTab\BuildTransferUpgradeText.original.c"
"FUN_01270110","01270110","0127022d","01bfb258","DAT_01bfb258","undefined4","0x0","decompiled\TransferTab\BuildTransferUpgradeText.original.c"
"FUN_01270110","01270110","01270247","01ae8b74","s_EQUIPSYSTEM_UPGRADE_01ae8b74","string","EQUIPSYSTEM_UPGRADE","decompiled\TransferTab\BuildTransferUpgradeText.original.c"
"FUN_01270110","01270110","0127030a","01ac5dd8","DAT_01ac5dd8","undefined2","0x0","decompiled\TransferTab\BuildTransferUpgradeText.original.c"
"FUN_01270110","01270110","0127031b","01bee890","DAT_01bee890","undefined4","0x0","decompiled\TransferTab\BuildTransferUpgradeText.original.c"
"FUN_01270110","01270110","01270326","01bee88c","DAT_01bee88c","undefined4","0x0","decompiled\TransferTab\BuildTransferUpgradeText.original.c"
"FUN_01270110","01270110","01270385","01bee890","DAT_01bee890","undefined4","0x0","decompiled\TransferTab\BuildTransferUpgradeText.original.c"
"FUN_01270110","01270110","0127038d","01bee88c","DAT_01bee88c","undefined4","0x0","decompiled\TransferTab\BuildTransferUpgradeText.original.c"
"FUN_01270110","01270110","012703bf","ffdff000","ExceptionList","void *","00000000","decompiled\TransferTab\BuildTransferUpgradeText.original.c"
"FUN_012703e0","012703e0","012703ea","ffdff000","ExceptionList","void *","00000000","decompiled\TransferTab\BuildTransferResultEffect.original.c"
"FUN_012703e0","012703e0","012703f4","01bbb1c0","DAT_01bbb1c0","undefined4","-0x44bf19b2","decompiled\TransferTab\BuildTransferResultEffect.original.c"
"FUN_012703e0","012703e0","012703ff","ffdff000","ExceptionList","void *","00000000","decompiled\TransferTab\BuildTransferResultEffect.original.c"
"FUN_012703e0","012703e0","01270463","01ae8b4c","s_EquipSystem\Upgrade_Progress_Eff_01ae8b4c","string","EquipSystem\Upgrade_Progress_Effect.dds","decompiled\TransferTab\BuildTransferResultEffect.original.c"
"FUN_012703e0","012703e0","01270472","01bee890","DAT_01bee890","undefined4","0x0","decompiled\TransferTab\BuildTransferResultEffect.original.c"
"FUN_012703e0","012703e0","0127047a","01bee88c","DAT_01bee88c","undefined4","0x0","decompiled\TransferTab\BuildTransferResultEffect.original.c"
"FUN_012703e0","012703e0","01270525","01ae4608","s_EquipSystem\Upgrade_Success_Effe_01ae4608","string","EquipSystem\Upgrade_Success_Effect.dds","decompiled\TransferTab\BuildTransferResultEffect.original.c"
"FUN_012703e0","012703e0","01270534","01bee890","DAT_01bee890","undefined4","0x0","decompiled\TransferTab\BuildTransferResultEffect.original.c"
"FUN_012703e0","012703e0","0127053c","01bee88c","DAT_01bee88c","undefined4","0x0","decompiled\TransferTab\BuildTransferResultEffect.original.c"
"FUN_012703e0","012703e0","012705e7","01ae8bac","s_EquipSystem\Upgrade_Destroy_Effe_01ae8bac","string","EquipSystem\Upgrade_Destroy_Effect.dds","decompiled\TransferTab\BuildTransferResultEffect.original.c"
"FUN_012703e0","012703e0","012705f6","01bee890","DAT_01bee890","undefined4","0x0","decompiled\TransferTab\BuildTransferResultEffect.original.c"
"FUN_012703e0","012703e0","012705fe","01bee88c","DAT_01bee88c","undefined4","0x0","decompiled\TransferTab\BuildTransferResultEffect.original.c"
"FUN_012703e0","012703e0","01270650","ffdff000","ExceptionList","void *","00000000","decompiled\TransferTab\BuildTransferResultEffect.original.c"
"FUN_01270660","01270660","0127066a","ffdff000","ExceptionList","void *","00000000","decompiled\TransferTab\BuildTransferConnectionLines.original.c"
"FUN_01270660","01270660","01270674","01bbb1c0","DAT_01bbb1c0","undefined4","-0x44bf19b2","decompiled\TransferTab\BuildTransferConnectionLines.original.c"
"FUN_01270660","01270660","0127067f","ffdff000","ExceptionList","void *","00000000","decompiled\TransferTab\BuildTransferConnectionLines.original.c"
"FUN_01270660","01270660","0127071d","01ae8aac","s_Item_Make\Make_ani_gauge_pixel.t_01ae8aac","string","Item_Make\Make_ani_gauge_pixel.tga","decompiled\TransferTab\BuildTransferConnectionLines.original.c"
"FUN_01270660","01270660","0127072d","01ae8b88","s_EquipSystem\Upgrade_Empty_Line.t_01ae8b88","string","EquipSystem\Upgrade_Empty_Line.tga","decompiled\TransferTab\BuildTransferConnectionLines.original.c"
"FUN_01270660","01270660","01270773","019ec8ec","PTR_fmaxf_019ec8ec","pointer","76b78a90","decompiled\TransferTab\BuildTransferConnectionLines.original.c"
"FUN_01270660","01270660","0127086e","01ae8aac","s_Item_Make\Make_ani_gauge_pixel.t_01ae8aac","string","Item_Make\Make_ani_gauge_pixel.tga","decompiled\TransferTab\BuildTransferConnectionLines.original.c"
"FUN_01270660","01270660","0127087e","01ae8b88","s_EquipSystem\Upgrade_Empty_Line.t_01ae8b88","string","EquipSystem\Upgrade_Empty_Line.tga","decompiled\TransferTab\BuildTransferConnectionLines.original.c"
"FUN_01270660","01270660","012708c4","019ec8ec","PTR_fmaxf_019ec8ec","pointer","76b78a90","decompiled\TransferTab\BuildTransferConnectionLines.original.c"
"FUN_01270660","01270660","01270936","01ae8bec","s_EquipSystem\Upgrade_Line_horizon_01ae8bec","string","EquipSystem\Upgrade_Line_horizontal.tga","decompiled\TransferTab\BuildTransferConnectionLines.original.c"
"FUN_01270660","01270660","0127094f","01ae8bec","s_EquipSystem\Upgrade_Line_horizon_01ae8bec","string","EquipSystem\Upgrade_Line_horizontal.tga","decompiled\TransferTab\BuildTransferConnectionLines.original.c"
"FUN_01270660","01270660","0127095e","ffdff000","ExceptionList","void *","00000000","decompiled\TransferTab\BuildTransferConnectionLines.original.c"
"FUN_01270b90","01270b90","01270b9a","ffdff000","ExceptionList","void *","00000000","decompiled\TransferTab\ResetTransferSlotTexture.original.c"
"FUN_01270b90","01270b90","01270ba4","01bbb1c0","DAT_01bbb1c0","undefined4","-0x44bf19b2","decompiled\TransferTab\ResetTransferSlotTexture.original.c"
"FUN_01270b90","01270b90","01270bb3","ffdff000","ExceptionList","void *","00000000","decompiled\TransferTab\ResetTransferSlotTexture.original.c"
"FUN_01270b90","01270b90","01270bcb","01ac5dd8","DAT_01ac5dd8","undefined2","0x0","decompiled\TransferTab\ResetTransferSlotTexture.original.c"
"FUN_01270b90","01270b90","01270be1","01ae2c40","s_EquipSystem\Upgrade_Slot.tga_01ae2c40","string","EquipSystem\Upgrade_Slot.tga","decompiled\TransferTab\ResetTransferSlotTexture.original.c"
"FUN_01270b90","01270b90","01270c3e","01ac5dd8","DAT_01ac5dd8","undefined2","0x0","decompiled\TransferTab\ResetTransferSlotTexture.original.c"
"FUN_01270b90","01270b90","01270c64","01ace96c","u_%d/%d_01ace96c","unicode","%d/%d","decompiled\TransferTab\ResetTransferSlotTexture.original.c"
"FUN_01270b90","01270b90","01270cab","01ac5dd8","DAT_01ac5dd8","undefined2","0x0","decompiled\TransferTab\ResetTransferSlotTexture.original.c"
"FUN_01270b90","01270b90","01270ce9","01ac5dd8","DAT_01ac5dd8","undefined2","0x0","decompiled\TransferTab\ResetTransferSlotTexture.original.c"
"FUN_01270b90","01270b90","01270d38","01ac5dd8","DAT_01ac5dd8","undefined2","0x0","decompiled\TransferTab\ResetTransferSlotTexture.original.c"
"FUN_01270b90","01270b90","01270d5d","01ac5dd8","DAT_01ac5dd8","undefined2","0x0","decompiled\TransferTab\ResetTransferSlotTexture.original.c"
"FUN_01270b90","01270b90","01270d71","01ac5dd8","DAT_01ac5dd8","undefined2","0x0","decompiled\TransferTab\ResetTransferSlotTexture.original.c"
"FUN_01270b90","01270b90","01270d96","ffdff000","ExceptionList","void *","00000000","decompiled\TransferTab\ResetTransferSlotTexture.original.c"
"FUN_01271060","01271060","012710bb","01ae8d0c","s_DATA_TRANSFER_CONFLICT_01ae8d0c","string","DATA_TRANSFER_CONFLICT","decompiled\TransferTab\HandleTransferResultMessage.original.c"
"FUN_01271060","01271060","012710d8","01bfb2a0","DAT_01bfb2a0","undefined4","0x0","decompiled\TransferTab\HandleTransferResultMessage.original.c"
"FUN_01271060","01271060","012710e3","01ae4630","s_game\Upgrade_Fail.wav_01ae4630","string","game\Upgrade_Fail.wav","decompiled\TransferTab\HandleTransferResultMessage.original.c"
"FUN_01271060","01271060","0127112a","01ae8d24","s_DATA_TRANSFER_SUCCESS_01ae8d24","string","DATA_TRANSFER_SUCCESS","decompiled\TransferTab\HandleTransferResultMessage.original.c"
"FUN_01271060","01271060","01271147","01bfb2a0","DAT_01bfb2a0","undefined4","0x0","decompiled\TransferTab\HandleTransferResultMessage.original.c"
"FUN_01271060","01271060","01271152","01ae4648","s_game\Upgrade_Success.wav_01ae4648","string","game\Upgrade_Success.wav","decompiled\TransferTab\HandleTransferResultMessage.original.c"
"FUN_012713a0","012713a0","012713aa","ffdff000","ExceptionList","void *","00000000","decompiled\TransferTab\ApplyTransferSlotVisual.original.c"
"FUN_012713a0","012713a0","012713b4","01bbb1c0","DAT_01bbb1c0","undefined4","-0x44bf19b2","decompiled\TransferTab\ApplyTransferSlotVisual.original.c"
"FUN_012713a0","012713a0","012713c3","ffdff000","ExceptionList","void *","00000000","decompiled\TransferTab\ApplyTransferSlotVisual.original.c"
"FUN_012713a0","012713a0","01271426","01ac5dd8","DAT_01ac5dd8","undefined2","0x0","decompiled\TransferTab\ApplyTransferSlotVisual.original.c"
"FUN_012713a0","012713a0","0127144f","01ac5dd8","DAT_01ac5dd8","undefined2","0x0","decompiled\TransferTab\ApplyTransferSlotVisual.original.c"
"FUN_012713a0","012713a0","01271471","01ac5dd8","DAT_01ac5dd8","undefined2","0x0","decompiled\TransferTab\ApplyTransferSlotVisual.original.c"
"FUN_012713a0","012713a0","01271487","01ae2c40","s_EquipSystem\Upgrade_Slot.tga_01ae2c40","string","EquipSystem\Upgrade_Slot.tga","decompiled\TransferTab\ApplyTransferSlotVisual.original.c"
"FUN_012713a0","012713a0","012714e4","01ac5dd8","DAT_01ac5dd8","undefined2","0x0","decompiled\TransferTab\ApplyTransferSlotVisual.original.c"
"FUN_012713a0","012713a0","0127150a","01ace96c","u_%d/%d_01ace96c","unicode","%d/%d","decompiled\TransferTab\ApplyTransferSlotVisual.original.c"
"FUN_012713a0","012713a0","0127154d","01ac5dd8","DAT_01ac5dd8","undefined2","0x0","decompiled\TransferTab\ApplyTransferSlotVisual.original.c"
"FUN_012713a0","012713a0","01271561","01ac5dd8","DAT_01ac5dd8","undefined2","0x0","decompiled\TransferTab\ApplyTransferSlotVisual.original.c"
"FUN_012713a0","012713a0","01271586","ffdff000","ExceptionList","void *","00000000","decompiled\TransferTab\ApplyTransferSlotVisual.original.c"
"FUN_01271aa0","01271aa0","01271b93","01bfb2a0","DAT_01bfb2a0","undefined4","0x0","decompiled\TransferTab\PlayTransferProcessSound.original.c"
"FUN_01271aa0","01271aa0","01271b9e","01ae8c14","s_game\Upgrade_Process.wav_01ae8c14","string","game\Upgrade_Process.wav","decompiled\TransferTab\PlayTransferProcessSound.original.c"
"FUN_01271e80","01271e80","01271e8a","ffdff000","ExceptionList","void *","00000000","decompiled\StrengthenTab\CreateStrengthenTabPanel.original.c"
"FUN_01271e80","01271e80","01271e96","01bbb1c0","DAT_01bbb1c0","undefined4","-0x44bf19b2","decompiled\StrengthenTab\CreateStrengthenTabPanel.original.c"
"FUN_01271e80","01271e80","01271ea1","ffdff000","ExceptionList","void *","00000000","decompiled\StrengthenTab\CreateStrengthenTabPanel.original.c"
"FUN_01271e80","01271e80","01271ef5","01bee88c","DAT_01bee88c","undefined4","0x0","decompiled\StrengthenTab\CreateStrengthenTabPanel.original.c"
"FUN_01271e80","01271e80","01271efa","01bee890","DAT_01bee890","undefined4","0x0","decompiled\StrengthenTab\CreateStrengthenTabPanel.original.c"
"FUN_01271e80","01271e80","01272101","ffdff000","ExceptionList","void *","00000000","decompiled\StrengthenTab\CreateStrengthenTabPanel.original.c"
"FUN_01272200","01272200","01272206","01bfe470","DAT_01bfe470","undefined4","0x0","decompiled\StrengthenTab\InitializeStrengthenTabPanel.original.c"
"FUN_01272360","01272360","0127236a","ffdff000","ExceptionList","void *","00000000","decompiled\StrengthenTab\BuildStrengthenTabLayout.original.c"
"FUN_01272360","01272360","01272374","01bbb1c0","DAT_01bbb1c0","undefined4","-0x44bf19b2","decompiled\StrengthenTab\BuildStrengthenTabLayout.original.c"
"FUN_01272360","01272360","01272384","ffdff000","ExceptionList","void *","00000000","decompiled\StrengthenTab\BuildStrengthenTabLayout.original.c"
"FUN_01272360","01272360","012723a3","01272808","switchD_012723a3::switchdataD_01272808","pointer","0127252e","decompiled\StrengthenTab\BuildStrengthenTabLayout.original.c"
"FUN_01272360","01272360","01272420","019ec93c","PTR__errno_019ec93c","pointer","76aefcd0","decompiled\StrengthenTab\BuildStrengthenTabLayout.original.c"
"FUN_01272360","01272360","0127242c","019ec940","PTR__invalid_parameter_noinfo_019ec940","pointer","76b5c530","decompiled\StrengthenTab\BuildStrengthenTabLayout.original.c"
"FUN_01272360","01272360","0127247e","019ec93c","PTR__errno_019ec93c","pointer","76aefcd0","decompiled\StrengthenTab\BuildStrengthenTabLayout.original.c"
"FUN_01272360","01272360","0127248a","019ec940","PTR__invalid_parameter_noinfo_019ec940","pointer","76b5c530","decompiled\StrengthenTab\BuildStrengthenTabLayout.original.c"
"FUN_01272360","01272360","012724f4","019ec93c","PTR__errno_019ec93c","pointer","76aefcd0","decompiled\StrengthenTab\BuildStrengthenTabLayout.original.c"
