"Source","ItemId","Name","Class","TypeL","TypeS","TypeValue","TypeSection","TypeName","SkillCode","SocketCount","Overlap","UseTimeGroup","UseTimeMinutes","UseBattle","NifFile","ModelNifFile","ModelEffectFile"
"legacy","8011","Gabumon DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8012","Gabumon DigiEgg
Level 3[Mega]","","","","","","","","","","","","","","",""
"legacy","8013","Gabumon DigiEgg
Level 4[Champion]","","","","","","","","","","","","","","",""
"legacy","8014","Gabumon DigiEgg
Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8016","Gabumon DigiEgg
Level 5[Champion]","","","","","","","","","","","","","","",""
"legacy","8019","Agumon DigiEgg
Level 3[Champion]","","","","","","","","","","","","","","",""
"legacy","8020","Agumon DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8021","Agumon DigiEgg
Level 3[Mega]","","","","","","","","","","","","","","",""
"legacy","8022","Agumon DigiEgg
Level 4[Champion]","","","","","","","","","","","","","","",""
"legacy","8023","Agumon DigiEgg
Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8025","Agumon DigiEgg
Level 5[Champion]","","","","","","","","","","","","","","",""
"legacy","8028","Renamon DigiEgg
Level 3[Champion]","","","","","","","","","","","","","","",""
"legacy","8029","Renamon DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8030","Renamon DigiEgg
Level 3[Mega]","","","","","","","","","","","","","","",""
"legacy","8031","Renamon DigiEgg
Level 4[Champion]","","","","","","","","","","","","","","",""
"legacy","8032","Renamon DigiEgg
Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8034","Renamon DigiEgg
Level 5[Champion]","","","","","","","","","","","","","","",""
"legacy","8037","ExV-mon DigiEgg
Level 3[Champion]","","","","","","","","","","","","","","",""
"legacy","8038","ExV-mon DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8039","ExV-mon DigiEgg
Level 3[Mega]","","","","","","","","","","","","","","",""
"legacy","8040","ExV-mon DigiEgg
Level 4[Champion]","","","","","","","","","","","","","","",""
"legacy","8041","ExV-mon DigiEgg
Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8043","ExV-mon DigiEgg
Level 5[Champion]","","","","","","","","","","","","","","",""
"legacy","8044","Elecmon DigiEgg
Level 3[Champion]","","","","","","","","","","","","","","",""
"legacy","8045","Elecmon DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8046","Elecmon DigiEgg
Level 3[Mega]","","","","","","","","","","","","","","",""
"legacy","8047","Elecmon DigiEgg
Level 4[Champion]","","","","","","","","","","","","","","",""
"legacy","8048","Elecmon DigiEgg
Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8049","Elecmon DigiEgg
Level 5[Champion]","","","","","","","","","","","","","","",""
"legacy","8050","Piyomon DigiEgg
Level 3[Champion]","","","","","","","","","","","","","","",""
"legacy","8051","Piyomon DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8052","Piyomon DigiEgg
Level 3[Mega]","","","","","","","","","","","","","","",""
"legacy","8053","Piyomon DigiEgg
Level 4[Champion]","","","","","","","","","","","","","","",""
"legacy","8054","Piyomon DigiEgg
Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8055","Piyomon DigiEgg
Level 5[Champion]","","","","","","","","","","","","","","",""
"legacy","8056","Woodmon DigiEgg
Level 3[Champion]","","","","","","","","","","","","","","",""
"legacy","8057","Woodmon DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8058","Woodmon DigiEgg
Level 3[Mega]","","","","","","","","","","","","","","",""
"legacy","8059","Woodmon DigiEgg
Level 4[Champion]","","","","","","","","","","","","","","",""
"legacy","8060","Woodmon DigiEgg
Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8061","Woodmon DigiEgg
Level 5[Champion]","","","","","","","","","","","","","","",""
"legacy","8062","Gotsumon DigiEgg
Level 3[Champion]","","","","","","","","","","","","","","",""
"legacy","8063","Gotsumon DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8064","Gotsumon DigiEgg
Level 3[Mega]","","","","","","","","","","","","","","",""
"legacy","8065","Gotsumon DigiEgg
Level 4[Champion]","","","","","","","","","","","","","","",""
"legacy","8066","Gotsumon DigiEgg
Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8067","Gotsumon DigiEgg
Level 5[Champion]","","","","","","","","","","","","","","",""
"legacy","8068","Bakemon DigiEgg
Level 3[Champion]","","","","","","","","","","","","","","",""
"legacy","8069","Bakemon DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8070","Bakemon DigiEgg
Level 3[Mega]","","","","","","","","","","","","","","",""
"legacy","8071","Bakemon DigiEgg
Level 4[Champion]","","","","","","","","","","","","","","",""
"legacy","8072","Bakemon DigiEgg
Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8073","Bakemon DigiEgg
Level 5[Champion]","","","","","","","","","","","","","","",""
"legacy","8074","DemiMeramon DigiEgg
Level 3[Champion]","","","","","","","","","","","","","","",""
"legacy","8075","DemiMeramon DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8076","DemiMeramon DigiEgg
Level 3[Mega]","","","","","","","","","","","","","","",""
"legacy","8077","DemiMeramon DigiEgg
Level 4[Champion]","","","","","","","","","","","","","","",""
"legacy","8078","DemiMeramon DigiEgg
Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8079","DemiMeramon DigiEgg
Level 5[Champion]","","","","","","","","","","","","","","",""
"legacy","8080","Doggymon DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8081","Doggymon DigiEgg
Level 3[Mega]","","","","","","","","","","","","","","",""
"legacy","8082","Doggymon DigiEgg
Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8083","Doggymon DigiEgg
Level 5[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8084","Dobermon DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8085","Dobermon DigiEgg
Level 3[Mega]","","","","","","","","","","","","","","",""
"legacy","8086","Dobermon DigiEgg
Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8087","Dobermon DigiEgg
Level 5[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8088","Guilmon DigiEgg
Level 3[Champion]","","","","","","","","","","","","","","",""
"legacy","8089","Guilmon DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8090","Guilmon DigiEgg
Level 4[Champion]","","","","","","","","","","","","","","",""
"legacy","8091","Guilmon DigiEgg
Level 5[Champion]","","","","","","","","","","","","","","",""
"legacy","8092","Tentomon DigiEgg
Level 3[Champion]","","","","","","","","","","","","","","",""
"legacy","8093","Tentomon DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8094","Tentomon DigiEgg
Level 4[Champion]","","","","","","","","","","","","","","",""
"legacy","8095","Tentomon DigiEgg
Level 5[Champion]","","","","","","","","","","","","","","",""
"legacy","8096","Starmon DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8097","Starmon DigiEgg
Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8098","Starmon DigiEgg
Level 5[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8099","Deputymon DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8100","Deputymon DigiEgg
Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8101","Deputymon DigiEgg
Level 5[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8102","Togemon DigiEgg
Level 3[Champion]","","","","","","","","","","","","","","",""
"legacy","8103","Togemon DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8104","Togemon DigiEgg
Level 4[Champion]","","","","","","","","","","","","","","",""
"legacy","8105","Togemon DigiEgg
Level 5[Champion]","","","","","","","","","","","","","","",""
"legacy","8106","Drimogemon DigiEgg
Level 3[Champion]","","","","","","","","","","","","","","",""
"legacy","8107","Drimogemon DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8108","Drimogemon DigiEgg
Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8109","Drimogemon DigiEgg
Level 5[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8110","Kiwimon DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8111","Kiwimon DigiEgg
Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8112","Kiwimon DigiEgg
Level 5[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8113","Gomamon DigiEgg
Level 3[Champion]","","","","","","","","","","","","","","",""
"legacy","8114","Gomamon DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8115","Gomamon DigiEgg
Level 4[Champion]","","","","","","","","","","","","","","",""
"legacy","8116","Gomamon DigiEgg
Level 5[Champion]","","","","","","","","","","","","","","",""
"legacy","8119","Gardromon DigiEgg
 Level 3[Champion]","","","","","","","","","","","","","","",""
"legacy","8120","Gardromon DigiEgg
 Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8121","Gardromon DigiEgg
 Level 4[Champion]","","","","","","","","","","","","","","",""
"legacy","8122","Gardromon DigiEgg
 Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8123","Gardromon DigiEgg
 Level 5[Champion]","","","","","","","","","","","","","","",""
"legacy","8124","Gardromon DigiEgg
 Level 5[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8125","Terriermon DigiEgg
Level 3[Champion]","","","","","","","","","","","","","","",""
"legacy","8126","Terriermon DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8127","Terriermon DigiEgg
Level 4[Champion]","","","","","","","","","","","","","","",""
"legacy","8128","Terriermon DigiEgg
Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8129","Terriermon DigiEgg
Level 5[Champion]","","","","","","","","","","","","","","",""
"legacy","8130","Terriermon DigiEgg
Level 5[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8132","Wormmon DigiEgg
Level 3[Champion]","","","","","","","","","","","","","","",""
"legacy","8133","Wormmon DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8135","Wormmon DigiEgg
Level 4[Champion]","","","","","","","","","","","","","","",""
"legacy","8136","Wormmon DigiEgg
Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8138","Wormmon DigiEgg
Level 5[Champion]","","","","","","","","","","","","","","",""
"legacy","8139","Hawkmon DigiEgg
Level 3[Champion]","","","","","","","","","","","","","","",""
"legacy","8140","Hawkmon DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8141","Hawkmon DigiEgg
Level 3[Mega]","","","","","","","","","","","","","","",""
"legacy","8142","Hawkmon DigiEgg
Level 4[Champion]","","","","","","","","","","","","","","",""
"legacy","8143","Hawkmon DigiEgg
Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8144","Hawkmon DigiEgg
Level 5[Champion]","","","","","","","","","","","","","","",""
"legacy","8146","Salamon DigiEgg
Level 3[Champion]","","","","","","","","","","","","","","",""
"legacy","8147","Salamon DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8149","Salamon DigiEgg
Level 4[Champion]","","","","","","","","","","","","","","",""
"legacy","8150","Salamon DigiEgg
Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8152","Salamon DigiEgg
Level 5][Champion]","","","","","","","","","","","","","","",""
"legacy","8155","Gizumon DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8157","Gizumon DigiEgg
Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8159","Gizumon DigiEgg
Level 5[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8161","Tanemon DigiEgg
Level 3","","","","","","","","","","","","","","",""
"legacy","8162","Tanemon DigiEgg
Level 4","","","","","","","","","","","","","","",""
"legacy","8163","Tanemon DigiEgg
Level 5","","","","","","","","","","","","","","",""
"legacy","8164","PawnChessmonW DigiEgg
Level 3[Champion]","","","","","","","","","","","","","","",""
"legacy","8165","PawnChessmonW DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8167","PawnChessmonW DigiEgg
Level 4[Champion]","","","","","","","","","","","","","","",""
"legacy","8168","PawnChessmonW DigiEgg
Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8170","PawnChessmonW DigiEgg
Level 5[Champion]","","","","","","","","","","","","","","",""
"legacy","8173","Betamon DigiEgg
Level 3[Champion]","","","","","","","","","","","","","","",""
"legacy","8174","Betamon DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8175","Betamon DigiEgg
Level 3[Mega]","","","","","","","","","","","","","","",""
"legacy","8176","Betamon DigiEgg
Level 4[Champion]","","","","","","","","","","","","","","",""
"legacy","8177","Betamon DigiEgg
Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8179","Betamon DigiEgg
Level 5[Champion]","","","","","","","","","","","","","","",""
"legacy","8182","PawnChessmonB DigiEgg
Level 3[Champion]","","","","","","","","","","","","","","",""
"legacy","8183","PawnChessmonB DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8184","PawnChessmonB DigiEgg
Level 3[Mega]","","","","","","","","","","","","","","",""
"legacy","8185","PawnChessmonB DigiEgg
Level 4[Champion]","","","","","","","","","","","","","","",""
"legacy","8186","PawnChessmonB DigiEgg
Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8188","PawnChessmonB DigiEgg
Level 5[Champion]","","","","","","","","","","","","","","",""
"legacy","8191","Gladimon DigiEgg
Level 3[Champion]","","","","","","","","","","","","","","",""
"legacy","8192","Gladimon DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8193","Gladimon DigiEgg
Level 3[Mega]","","","","","","","","","","","","","","",""
"legacy","8194","Gladimon DigiEgg
Level 4[Champion]","","","","","","","","","","","","","","",""
"legacy","8195","Gladimon DigiEgg
Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8197","Gladimon DigiEgg
Level 5[Champion]","","","","","","","","","","","","","","",""
"legacy","8200","Patamon DigiEgg
Level 3[Champion]","","","","","","","","","","","","","","",""
"legacy","8201","Patamon DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8202","Patamon DigiEgg
Level 3[Mega]","","","","","","","","","","","","","","",""
"legacy","8203","Patamon DigiEgg
Level 4[Champion]","","","","","","","","","","","","","","",""
"legacy","8204","Patamon DigiEgg
Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8206","Patamon DigiEgg
Level 5[Champion]","","","","","","","","","","","","","","",""
"legacy","8210","Candlemon DigiEgg
Level 3[Champion]","","","","","","","","","","","","","","",""
"legacy","8211","Candlemon DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8212","Candlemon DigiEgg
Level 3[Mega]","","","","","","","","","","","","","","",""
"legacy","8213","Candlemon DigiEgg
Level 4[Champion]","","","","","","","","","","","","","","",""
"legacy","8214","Candlemon DigiEgg
Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8215","Candlemon DigiEgg
Level 5[Champion]","","","","","","","","","","","","","","",""
"legacy","8216","Bearmon DigiEgg
Level 3[Champion]","","","","","","","","","","","","","","",""
"legacy","8217","Bearmon DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8218","Bearmon DigiEgg
Level 3[Mega]","","","","","","","","","","","","","","",""
"legacy","8219","Bearmon DigiEgg
Level 4[Champion]","","","","","","","","","","","","","","",""
"legacy","8220","Bearmon DigiEgg
Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8221","Bearmon DigiEgg
Level 5[Champion]","","","","","","","","","","","","","","",""
"legacy","8225","Dracomon[Type:Blue] DigiEgg
Level 3[Champion]","","","","","","","","","","","","","","",""
"legacy","8226","Dracomon[Type:Blue] DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8227","Dracomon[Type:Blue] DigiEgg
Level 3[Mega]","","","","","","","","","","","","","","",""
"legacy","8228","Dracomon[Type:Blue] DigiEgg
Level 4[Champion]","","","","","","","","","","","","","","",""
"legacy","8229","Dracomon[Type:Blue] DigiEgg
Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8231","Dracomon[Type:Blue] DigiEgg
Level 5[Champion]","","","","","","","","","","","","","","",""
"legacy","8234","Dracomon[Type:Green] DigiEgg
Level 3[Champion]","","","","","","","","","","","","","","",""
"legacy","8235","Dracomon[Type:Green] DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8236","Dracomon[Type:Green] DigiEgg
Level 3[Mega]","","","","","","","","","","","","","","",""
"legacy","8237","Dracomon[Type:Green] DigiEgg
Level 4[Champion]","","","","","","","","","","","","","","",""
"legacy","8238","Dracomon[Type:Green] DigiEgg
Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8240","Dracomon[Type:Green] DigiEgg
Level 5[Champion]","","","","","","","","","","","","","","",""
"legacy","8243","Monodramon DigiEgg
Level 3[Champion]","","","","","","","","","","","","","","",""
"legacy","8244","Monodramon DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8245","Monodramon DigiEgg
Level 3[Mega]","","","","","","","","","","","","","","",""
"legacy","8246","Monodramon DigiEgg
Level 4[Champion]","","","","","","","","","","","","","","",""
"legacy","8247","Monodramon DigiEgg
Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8249","Monodramon DigiEgg
Level 5[Champion]","","","","","","","","","","","","","","",""
"legacy","8252","Lopmon DigiEgg
Level 3[Champion]","","","","","","","","","","","","","","",""
"legacy","8253","Lopmon DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8254","Lopmon DigiEgg
Level 3[Mega]","","","","","","","","","","","","","","",""
"legacy","8255","Lopmon DigiEgg
Level 4[Champion]","","","","","","","","","","","","","","",""
"legacy","8256","Lopmon DigiEgg
Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8258","Lopmon DigiEgg
Level 5[Champion]","","","","","","","","","","","","","","",""
"legacy","8261","FanBeemon DigiEgg
Level 3[Champion]","","","","","","","","","","","","","","",""
"legacy","8262","FanBeemon DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8263","FanBeemon DigiEgg
Level 3[Mega]","","","","","","","","","","","","","","",""
"legacy","8264","FanBeemon DigiEgg
Level 4[Champion]","","","","","","","","","","","","","","",""
"legacy","8265","FanBeemon DigiEgg
Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8267","FanBeemon DigiEgg
Level 5[Champion]","","","","","","","","","","","","","","",""
"legacy","8270","Keramon DigiEgg
Level 3[Champion]","","","","","","","","","","","","","","",""
"legacy","8271","Keramon DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8272","Keramon DigiEgg
Level 3[Mega]","","","","","","","","","","","","","","",""
"legacy","8273","Keramon DigiEgg
Level 4[Champion]","","","","","","","","","","","","","","",""
"legacy","8274","Keramon DigiEgg
Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8276","Keramon DigiEgg
Level 5[Champion]","","","","","","","","","","","","","","",""
"legacy","8279","Kamemon DigiEgg
Level 3[Champion]","","","","","","","","","","","","","","",""
"legacy","8280","Kamemon DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8281","Kamemon DigiEgg
Level 3[Mega]","","","","","","","","","","","","","","",""
"legacy","8282","Kamemon DigiEgg
Level 4[Champion]","","","","","","","","","","","","","","",""
"legacy","8283","Kamemon DigiEgg
Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8285","Kamemon DigiEgg
Level 5[Champion]","","","","","","","","","","","","","","",""
"legacy","8288","MechaNorimon DigiEgg
 Level 3[Champion]","","","","","","","","","","","","","","",""
"legacy","8289","MechaNorimon DigiEgg
 Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8290","MechaNorimon DigiEgg
 Level 3[Mega]","","","","","","","","","","","","","","",""
"legacy","8291","MechaNorimon DigiEgg
 Level 4[Champion]","","","","","","","","","","","","","","",""
"legacy","8292","MechaNorimon DigiEgg
 Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8294","MechaNorimon DigiEgg
 Level 5[Champion]","","","","","","","","","","","","","","",""
"legacy","8297","Armadimon DigiEgg
Level 3[Champion]","","","","","","","","","","","","","","",""
"legacy","8298","Armadimon DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8299","Armadimon DigiEgg
Level 3[Mega]","","","","","","","","","","","","","","",""
"legacy","8300","Armadimon DigiEgg
Level 4[Champion]","","","","","","","","","","","","","","",""
"legacy","8301","Armadimon DigiEgg
Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8303","Armadimon DigiEgg
Level 5[Champion]","","","","","","","","","","","","","","",""
"legacy","8306","Goblimon DigiEgg
Level 3[Champion]","","","","","","","","","","","","","","",""
"legacy","8307","Goblimon DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8308","Goblimon DigiEgg
Level 3[Mega]","","","","","","","","","","","","","","",""
"legacy","8309","Goblimon DigiEgg
Level 4[Champion]","","","","","","","","","","","","","","",""
"legacy","8310","Goblimon DigiEgg
Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8312","Goblimon DigiEgg
Level 5[Champion]","","","","","","","","","","","","","","",""
"legacy","8315","Soulmon DigiEgg
Level 3[Champion]","","","","","","","","","","","","","","",""
"legacy","8316","Soulmon DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8317","Soulmon DigiEgg
Level 3[Mega]","","","","","","","","","","","","","","",""
"legacy","8318","Soulmon DigiEgg
Level 4[Champion]","","","","","","","","","","","","","","",""
"legacy","8319","Soulmon DigiEgg
Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8321","Soulmon DigiEgg
Level 5[Champion]","","","","","","","","","","","","","","",""
"legacy","8324","Sharmamon DigiEgg
Level 3[Champion]","","","","","","","","","","","","","","",""
"legacy","8325","Sharmamon DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8326","Sharmamon DigiEgg
Level 3[Mega]","","","","","","","","","","","","","","",""
"legacy","8327","Sharmamon DigiEgg
Level 4[Champion]","","","","","","","","","","","","","","",""
"legacy","8328","Sharmamon DigiEgg
Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8329","Sharmamon DigiEgg
Level 5[Champion]","","","","","","","","","","","","","","",""
"legacy","8332","Dracmon DigiEgg
Level 3[Champion]","","","","","","","","","","","","","","",""
"legacy","8333","Dracmon DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8334","Dracmon DigiEgg
Level 3[Mega]","","","","","","","","","","","","","","",""
"legacy","8335","Dracmon DigiEgg
Level 4[Champion]","","","","","","","","","","","","","","",""
"legacy","8336","Dracmon DigiEgg
Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8337","Dracmon DigiEgg
Level 5[Champion]","","","","","","","","","","","","","","",""
"legacy","8338","Mushroomon DigiEgg
Level 3[Champion]","","","","","","","","","","","","","","",""
"legacy","8339","Mushroomon DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8340","Mushroomon DigiEgg
Level 3[Mega]","","","","","","","","","","","","","","",""
"legacy","8341","Mushroomon DigiEgg
Level 4[Champion]","","","","","","","","","","","","","","",""
"legacy","8342","Mushroomon DigiEgg
Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8343","Mushroomon DigiEgg
Level 5[Champion]","","","","","","","","","","","","","","",""
"legacy","8344","Myotismon DigiEgg
Level 3[Champion]","","","","","","","","","","","","","","",""
"legacy","8345","Myotismon DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8346","Myotismon DigiEgg
Level 3[Mega]","","","","","","","","","","","","","","",""
"legacy","8347","Myotismon DigiEgg
Level 4[Champion]","","","","","","","","","","","","","","",""
"legacy","8348","Myotismon DigiEgg
Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8349","Myotismon DigiEgg
Level 5[Champion]","","","","","","","","","","","","","","",""
"legacy","8351","Dokunemon DigiEgg
 Level 3[Champion]","","","","","","","","","","","","","","",""
"legacy","8352","Dokunemon DigiEgg
 Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8353","Dokunemon DigiEgg
 Level 3[Mega]","","","","","","","","","","","","","","",""
"legacy","8354","Dokunemon DigiEgg
 Level 4[Champion]","","","","","","","","","","","","","","",""
"legacy","8355","Dokunemon DigiEgg
 Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8357","Dokunemon DigiEgg
 Level 5[Champion]","","","","","","","","","","","","","","",""
"legacy","8369","V-mon[V-dramon] DigiEgg
Level 3[Champion]","","","","","","","","","","","","","","",""
"legacy","8370","V-mon[V-dramon] DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8371","V-mon[V-dramon] DigiEgg
Level 3[Mega]","","","","","","","","","","","","","","",""
"legacy","8372","V-mon[V-dramon] DigiEgg
Level 4[Champion]","","","","","","","","","","","","","","",""
"legacy","8373","V-mon[V-dramon] DigiEgg
Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8375","V-mon[V-dramon] DigiEgg
Level 5[Champion]","","","","","","","","","","","","","","",""
"legacy","8378","Ryudamon DigiEgg
Level 3[Champion]","","","","","","","","","","","","","","",""
"legacy","8379","Ryudamon DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8380","Ryudamon DigiEgg
Level 3[Mega]","","","","","","","","","","","","","","",""
"legacy","8381","Ryudamon DigiEgg
Level 4[Champion]","","","","","","","","","","","","","","",""
"legacy","8382","Ryudamon DigiEgg
Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8384","Ryudamon DigiEgg
Level 5[Champion]","","","","","","","","","","","","","","",""
"legacy","8387","Dorugamon DigiEgg
Level 3[Champion]","","","","","","","","","","","","","","",""
"legacy","8388","Dorugamon DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8389","Dorugamon DigiEgg
Level 3[Mega]","","","","","","","","","","","","","","",""
"legacy","8390","Dorugamon DigiEgg
Level 4[Champion]","","","","","","","","","","","","","","",""
"legacy","8391","Dorugamon DigiEgg
Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8393","Dorugamon DigiEgg
Level 5[Champion]","","","","","","","","","","","","","","",""
"legacy","8396","Musyamon DigiEgg
Level 3[Champion]","","","","","","","","","","","","","","",""
"legacy","8397","Musyamon DigiEgg
Level 3[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8398","Musyamon DigiEgg
Level 3[Mega]","","","","","","","","","","","","","","",""
"legacy","8399","Musyamon DigiEgg
Level 4[Champion]","","","","","","","","","","","","","","",""
"legacy","8400","Musyamon DigiEgg
Level 4[Ultimate]","","","","","","","","","","","","","","",""
"legacy","8402","Musyamon DigiEgg
Level 5[Champion]","","","","","","","","","","","","","","",""
"legacy","8405","DexDorugamon DigiEgg
Level 3[Champion]","","","","","","","","","","","","","","",""
