"ItemId","Name","TypeName","Class","TypeL","TypeS","TypeValue","TypeSection","SkillCode","SocketCount","Overlap","NifFile","ModelNifFile","ModelEffectFile"
"76708","D-Ark SAINT","Digivice","6","53","0","0","5300","10000500","0","1","","",""
"76709","D-Ark SAKUYA","Digivice","6","53","0","0","5300","10000500","0","1","","",""
"76710","D-Ark JUSTICE","Digivice","6","53","0","0","5300","10000500","0","1","","",""
"76711","D-Ark DESTINY","Digivice","6","53","0","0","5300","10000500","0","1","","",""
"76712","D-Ark Proto type Lv.1 Box","Container item","6","170","0","0","17000","0","0","1","","",""
"76713","D-Ark Proto type Lv.2 Box","Container item","6","170","0","0","17000","0","0","1","","",""
"76714","D-Ark Proto type Lv.3 Box","Container item","6","170","0","0","17000","0","0","1","","",""
"76715","D-Ark Complete type Lv.1 Box","Container item","6","170","0","0","17000","0","0","1","","",""
"76716","D-Ark Complete type Lv.2 Box","Container item","6","170","0","0","17000","0","0","1","","",""
"76717","D-Ark Complete type Lv.3 Box","Container item","6","170","0","0","17000","0","0","1","","",""
"77001","DigiSoul Food HP: A","Recovery item","5","61","0","0","6100","1820025","1","999","","",""
"77002","DigiSoul Food HP: B","Recovery item","5","61","0","0","6100","1820047","1","999","","",""
"77011","DigiSoul Food DS: A","Recovery item","5","61","0","0","6100","1820024","1","999","","",""
"77012","DigiSoul Food DS: B","Recovery item","5","61","0","0","6100","1820048","1","999","","",""
"77021","DigiSoul Food ALL: A","Recovery item","5","61","0","0","6100","1820036","1","999","","",""
"77022","DigiSoul Food ALL: B","Recovery item","5","61","0","0","6100","1820049","1","999","","",""
"78000","Gammamon DigiEgg Level 3","Digiegg [Mercenary]","10","93","0","0","9300","0","0","999","","Gold_egg","digitama_01"
"78001","Gammamon DigiEgg Level 4","Digiegg [Mercenary]","10","93","0","0","9300","0","0","999","","Gold_egg","digitama_01"
"78002","Gammamon DigiEgg Level 5","DigiEgg","10","177","0","0","17700","0","0","999","","Gold_egg","digitama_01"
"78003","Gammamon DigiEgg Level 3
[Event]","Digiegg [Mercenary]","10","93","0","0","9300","0","0","999","","Gold_egg","digitama_01"
"78004","Gammamon DigiEgg Level 4
[Event]","Digiegg [Mercenary]","10","93","0","0","9300","0","0","999","","Gold_egg","digitama_01"
"78005","Gammamon DigiEgg Level 5
[Event]","DigiEgg","10","177","0","0","17700","0","0","999","","Gold_egg","digitama_01"
"78006","Gammamon DigiEgg Lv.4-5","Scan item","10","92","0","0","9200","0","0","999","","Gold_egg","digitama_01"
"78007","Gammamon
DigiEgg Lv.4-5[Event]","Scan item","10","92","0","0","9200","0","0","999","","Gold_egg","digitama_01"
"78008","JELLYMON DigiEgg
Level 3","Digiegg [Mercenary]","10","93","0","0","9300","0","0","999","","Gold_egg","digitama_01"
"78009","JELLYMON DigiEgg
Level 4","Digiegg [Mercenary]","10","93","0","0","9300","0","0","999","","Gold_egg","digitama_01"
"78010","JELLYMON DigiEgg
Level 5","DigiEgg","10","177","0","0","17700","0","0","999","","Gold_egg","digitama_01"
"78011","JELLYMON DigiEgg Level 3
[Event]","Digiegg [Mercenary]","10","93","0","0","9300","0","0","999","","Gold_egg","digitama_01"
"78012","JELLYMON DigiEgg Level 4
[Event]","Digiegg [Mercenary]","10","93","0","0","9300","0","0","999","","Gold_egg","digitama_01"
"78013","JELLYMON DigiEgg Level 5
[Event]","DigiEgg","10","177","0","0","17700","0","0","999","","Gold_egg","digitama_01"
"78014","JELLYMON DigiEgg Lv.4-5","Scan item","10","92","0","0","9200","0","0","999","","Gold_egg","digitama_01"
"78015","JELLYMON DigiEgg Lv.4-5 [Event]","Scan item","10","92","0","0","9200","0","0","999","","Gold_egg","digitama_01"
"78016","ANGORAMON DigiEgg
Level 3","Digiegg [Mercenary]","10","93","0","0","9300","0","0","999","","Gold_egg","digitama_01"
"78017","ANGORAMON DigiEgg
Level 4","Digiegg [Mercenary]","10","93","0","0","9300","0","0","999","","Gold_egg","digitama_01"
"78018","ANGORAMON DigiEgg
Level 5","DigiEgg","10","177","0","0","17700","0","0","999","","Gold_egg","digitama_01"
"78019","ANGORAMON DigiEgg Level 3
[Event]","Digiegg [Mercenary]","10","93","0","0","9300","0","0","999","","Gold_egg","digitama_01"
"78020","ANGORAMON DigiEgg Level 4
[Event]","Digiegg [Mercenary]","10","93","0","0","9300","0","0","999","","Gold_egg","digitama_01"
"78021","ANGORAMON DigiEgg Level 5
[Event]","DigiEgg","10","177","0","0","17700","0","0","999","","Gold_egg","digitama_01"
"78022","ANGORAMON DigiEgg Lv.4-5","Scan item","10","92","0","0","9200","0","0","999","","Gold_egg","digitama_01"
"78023","ANGORAMON DigiEgg Lv.4-5 [Event]","Scan item","10","92","0","0","9200","0","0","999","","Gold_egg","digitama_01"
"78024","Baalmon DigiEgg-Lv.3","Digiegg [Mercenary]","10","93","0","0","9300","0","0","999","","Gold_egg","digitama_01"
"78025","Baalmon DigiEgg-Lv.4","Digiegg [Mercenary]","10","93","0","0","9300","0","0","999","","Gold_egg","digitama_01"
"78026","Baalmon DigiEgg-Lv.5","DigiEgg","10","177","0","0","17700","0","0","999","","Gold_egg","digitama_01"
"78027","Baalmon DigiEgg-Lv.3 [Event]","Digiegg [Mercenary]","10","93","0","0","9300","0","0","999","","Gold_egg","digitama_01"
"78028","Baalmon DigiEgg-Lv.4 [Event]","Digiegg [Mercenary]","10","93","0","0","9300","0","0","999","","Gold_egg","digitama_01"
"78029","Baalmon DigiEgg-Lv.5 [Event]","DigiEgg","10","177","0","0","17700","0","0","999","","Gold_egg","digitama_01"
"78030","Baalmon Lv.4~5 Random DigiEgg","Scan item","10","92","0","0","9200","0","0","999","","Gold_egg","digitama_01"
"78031","Baalmon Lv.4~5 Random DigiEgg [Event]","Scan item","10","92","0","0","9200","0","0","999","","Gold_egg","digitama_01"
"78032","Eosmon DigiEgg
Level 3[Champion]","Digiegg [Mercenary]","10","93","0","0","9300","0","0","999","","Gold_egg","digitama_01"
"78033","Eosmon DigiEgg
Level 4[Champion]","Digiegg [Mercenary]","10","93","0","0","9300","0","0","999","","Gold_egg","digitama_01"
"78034","Eosmon DigiEgg
Level 5[Champion]","DigiEgg","10","177","0","0","17700","0","0","999","","Gold_egg","digitama_01"
"78035","Eosmon DigiEgg
Level 3[Champion][Event]","Digiegg [Mercenary]","10","93","0","0","9300","0","0","999","","Gold_egg","digitama_01"
"78036","Eosmon DigiEgg
Level 4[Champion][Event]","Digiegg [Mercenary]","10","93","0","0","9300","0","0","999","","Gold_egg","digitama_01"
"78037","Eosmon DigiEgg
Level 5[Champion][Event]","DigiEgg","10","177","0","0","17700","0","0","999","","Gold_egg","digitama_01"
"78038","Eosmon Random DigiEgg
[Champion][Lv.4~5]","Scan item","10","92","0","0","9200","0","0","999","","Gold_egg","digitama_01"
"78039","Eosmon Random DigiEgg
[Champion][Lv.4~5][Event]","Scan item","10","92","0","0","9200","0","0","999","","Gold_egg","digitama_01"
"79174","Riddle DigiEgg[Lv.5] - Alpha","Scan item","10","92","0","0","9200","0","0","999","","Gold_egg","digitama_01"
"79175","Riddle DigiEgg[Lv.5] - Beta","Scan item","10","92","0","0","9200","0","0","999","","Gold_egg","digitama_01"
"79176","Riddle DigiEgg[Lv.5] - Gamma","Scan item","10","92","0","0","9200","0","0","999","","Gold_egg","digitama_01"
"79178","Agumon Costume
Recharge Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79179","Accessory Enchantment
Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79180","Premium Possibility of Resistance","Scan item","10","92","0","0","9200","0","0","999","","",""
"79181","Sweet Honey Bee Pouch","Scan item","5","92","0","0","9200","0","0","999","","",""
"79182","Ulforce X Magna Cross Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79183","Duft X Dynas Cross Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79184","Gallant X Alpha Cross Package ","Container item","10","170","0","0","17000","0","0","999","","",""
"79185","Omegamon Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79186","Alphamon Ouryuken Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79187","Imperialdramon
Paladin Mode Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79188","Omegamon Zwart Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79189","UlforceV-dramon Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79190","Stunning Tulip Box","Scan item","5","92","0","0","9200","0","0","999","","",""
"79191","Normal Forsythia Box","Scan item","5","92","0","0","9200","0","0","999","","",""
"79192","Mercenary DigiEgg of the Mega[Lv.5]","Scan item","10","92","0","0","9200","0","0","999","","Gold_egg","digitama_01"
"79193","Mercenary DigiEgg of the BM [Lv.5]","Scan item","10","92","0","0","9200","0","0","999","","Gold_egg","digitama_01"
"79194","Zero to Hero
Agumon(Black)","Container item","10","170","0","0","17000","0","0","999","","",""
"79195","Zero to Hero
Gabumon(Black)","Container item","10","170","0","0","17000","0","0","999","","",""
"79196","Zero to Hero
Agumon(Black)[BlitzGreymon]","Container item","10","170","0","0","17000","0","0","999","","",""
"79197","Zero to Hero
Gabumon[CresGarurumon]","Container item","10","170","0","0","17000","0","0","999","","",""
"79198","Zero to Hero
Agumon[Millenniumon]","Container item","10","170","0","0","17000","0","0","999","","",""
"79199","Zero to Hero
Gazimon[Millenniumon]","Container item","10","170","0","0","17000","0","0","999","","",""
"79200","Zero to Hero
Impmon","Container item","10","170","0","0","17000","0","0","999","","",""
"79201","Breakthrough Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79202","Possibility of Resistance:
Jesmon X","Scan item","5","92","0","0","9200","0","0","999","","",""
"79203","Jesmon Holy Descent Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79204","Jesmon Descent Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79205","Awesome May Special Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79206","Awesome May Special Digiegg","Scan item","10","92","0","0","9200","0","0","999","","Gold_egg","digitama_01"
"79207","White Polar bear Box","Scan item","5","92","0","0","9200","0","0","999","","",""
"79208","Brown bear Box","Scan item","5","92","0","0","9200","0","0","999","","",""
"79209","Riddle DigiEgg[Lv.5] - X-Antibody","Scan item","10","92","0","0","9200","0","0","999","","Gold_egg","digitama_01"
"79210","Riddle DigiEgg[Lv.5] - Jogress","Scan item","10","92","0","0","9200","0","0","999","","Gold_egg","digitama_01"
"79211","Giant Golden Clam with Pearl","Scan item","10","92","0","0","9200","0","0","999","","",""
"79212","Silver Clam with Pearl","Scan item","10","92","0","0","9200","0","0","999","","",""
"79213","ShoutmonX3 Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79214","Ballistamon Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79215","Shoutmon Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79216","Dorulumon Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79217","Highest Skill Memory Capsule
[Attack],[Defence],[Support]","Container item","10","170","0","0","17000","0","0","999","","",""
"79218","High Skill Memory Capsule
[Attack][Defence][Support]","Container item","10","170","0","0","17000","0","0","999","","",""
"79219","Boltboutamon Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79220","Advanced Boltboutamon Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79221","Elecmon Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79222","Impmon Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79223","Guilmon[Chaos Gallantmon]
Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79224","Terriermon Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79225","Renamon Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79226","Guilmon Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79227","Pink Beluga Pouch","Scan item","10","92","0","0","9200","0","0","999","","",""
"79228","Redish blowfish Pouch","Scan item","10","92","0","0","9200","0","0","999","","",""
"79229","Alphamon Ouryuken
Descent Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79230","Alphamon Ouryuken
Holy Descent Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79231","Alphamon Ouryuken
Skill Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79232","Possibility of Resistance:
Sleipmon X","Scan item","5","92","0","0","9200","0","0","999","","",""
"79233","Sleipmon Hatch Package
[Advanced]","Container item","10","170","0","0","17000","0","0","999","","",""
"79234","Sleipmon Hatch Package
[Normal]","Container item","10","170","0","0","17000","0","0","999","","",""
"79235","Ogudomon Descent Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79236","Ogudomon Start Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79237","White Cream Sea
Otter Pouch","Scan item","10","92","0","0","9200","0","0","999","","",""
"79238","Just Beaver Pouch","Scan item","10","92","0","0","9200","0","0","999","","",""
"79239","Starter Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79240","Sleipmon X Transcendence
Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79241","Riddle DigiEgg[Lv.5] - X-Antibody
Ver.2","Scan item","10","92","0","0","9200","0","0","999","","Gold_egg","digitama_01"
"79242","Riddle DigiEgg[Lv.5] - Jogress
Ver.2","Scan item","10","92","0","0","9200","0","0","999","","Gold_egg","digitama_01"
"79243","Coco coco~ Pig-geon Pouch","Scan item","10","92","0","0","9200","0","0","999","","",""
"79244","Coco~ Pigeon Pouch","Scan item","10","92","0","0","9200","0","0","999","","",""
"79245","Dividing Raremon Digimon","Scan item","10","92","0","0","9200","0","0","999","","",""
"79246","Chaosmon
Descent Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79247","Chaosmon
Holy Descent Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79248","KaiserGreymon(Human)
Descent Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79249","KaiserGreymon(Beast)
Descent Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79250","MagnaGarurumon(Human)
Descent Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79251","MagnaGarurumon(Beast)
Descent Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79252","Susanoomon
Holy Descent Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79253","Breakthrough Package II","Container item","10","170","0","0","17000","0","0","999","","",""
"79254","Special Gold Bar Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79255","Possibility of Resistance:
Beelzebumon X","Scan item","5","92","0","0","9200","0","0","999","","",""
"79256","Beelzebumon Hatch Package
[Advanced]","Container item","10","170","0","0","17000","0","0","999","","",""
"79257","Beelzebumon Hatch Package
[Normal]","Container item","10","170","0","0","17000","0","0","999","","",""
"79259","Awesome Moon Rabbit Gift Box","Container item","10","170","0","0","17000","0","0","999","","",""
"79260","Awesome Random DigiEgg","Scan item","10","92","0","0","9200","0","0","999","","Gold_egg","digitama_01"
"79261","I'm RabbitDog Pouch","Scan item","10","92","0","0","9200","0","0","999","","",""
"79262","I'm RabbitCat Pouch","Scan item","10","92","0","0","9200","0","0","999","","",""
"79263","Zero to Hero
Veedramon Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79264","Zero to Hero
Hackmon Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79265","Zero to Hero
Guilmon Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79266","Zero to Hero
Lucemon Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79267","Possibility of Resistance:
Craniummon X","Scan item","5","92","0","0","9200","0","0","999","","",""
"79268","Craniummon Hatch
Package(Advanced)","Container item","10","170","0","0","17000","0","0","999","","",""
"79269","Craniummon Hatch
Package(Normal)","Container item","10","170","0","0","17000","0","0","999","","",""
"79270","Craniummon Transcendence Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79271","9th Birthday Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79272","Exchange Coin for Burst Mode Digiegg [Lv.5]","Coin","6","178","0","0","17800","0","0","999","","",""
"79273","Maple Leaf Box of Blazing Peak","Scan item","10","92","0","0","9200","0","0","999","","",""
"79274","Fragrant ginkgo leaf box","Scan item","10","92","0","0","9200","0","0","999","","",""
"79277","Slot Expansion Package Type - A","Container item","10","170","0","0","17000","0","0","999","","",""
"79278","Slot Expansion Package Type - B","Container item","10","170","0","0","17000","0","0","999","","",""
"79279","Magna X Ulforce Cross Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79280","Dynas X Duft Cross Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79281","Jes X Sleip Cross Package ","Container item","10","170","0","0","17000","0","0","999","","",""
"79288","Rafflesimon :
Splendid bloom Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79289","Rafflesimon :
Blooming Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79292","Awesome Purchase Gift Box [Event]","Container item","10","170","0","0","17000","0","0","999","","",""
"79293","Awesome Random Digiegg [Event]","Scan item","10","92","0","0","9200","0","0","999","","Gold_egg","digitama_01"
"79294","Breakthrough Package [Event]","Container item","10","170","0","0","17000","0","0","999","","",""
"79305","Possibility of Resistance:
Megidramon X","Scan item","5","92","0","0","9200","0","0","999","","",""
"79306","Megidramon
Descent Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79307","Megidramon
Holy Descent Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79308","Megidramon Transcendence Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79309","Santa's Luxurious Gift Sack","Container item","10","170","0","0","17000","0","0","999","","",""
"79310","Mid Class T. ConvertChip
Exchange Coin","Coin","6","82","0","0","8200","0","0","999","","",""
"79311","Shaggy White Ferret Pouch","Scan item","10","92","0","0","9200","0","0","999","","",""
"79312","Shaggy Squirrel Pouch ","Scan item","10","92","0","0","9200","0","0","999","","",""
"79313","Transcendence Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79314","Zero to Hero
Dorumon[RaptorDramon] Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79315","Zero to Hero
Ryudamon Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79316","Zero to Hero
Betamon Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79317","Zero to Hero
Agumon Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79318","Zero to Hero
Gabumon Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79319","Ophanimon Hatch Package(Advanced)","Container item","10","170","0","0","17000","0","0","999","","",""
"79320","Ophanimon Hatch Package(Normal)","Container item","10","170","0","0","17000","0","0","999","","",""
"79321","Ophanimon Transcendence Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79322","Possibility of Resistance:
Alphamon Ouryuken(Awaken)","Scan item","10","92","0","0","9200","0","0","999","","",""
"79323","White Goat Pouch","Scan item","10","92","0","0","9200","0","0","999","","",""
"79324","Spotted Goat Pouch","Scan item","10","92","0","0","9200","0","0","999","","",""
"79325","Jes X Craniummon 
Cross Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79326","Gallant X Beelzebumon 
Cross Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79327","Zero to Hero Agumon(Black) Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79328","Zero to Hero Gabumon(Black) Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79329","Zero to Hero 
Agumon(Black)[BlitzGreymon] Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79330","Zero to Hero 
Gabumon[CresGarurumon] Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79331","Zero to Hero 
Agumon(Black)[Millenniumon] Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79332","Zero to Hero Gazimon[Millenniumon] Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79333","Zero to Hero Impmon Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79334","Huanglongmon Holy Descent Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79335","Huanglongmon Descent Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79336","Huanglongmon Transcendence Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79337","Zero to Hero V-mon [Veedramon] Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79338"," Zero to Hero Hackmon Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79339","Zero to Hero Guilmon Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79340","Zero to Hero Lucemon Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79341","Shining Aquarius Pattern Gift Box","Scan item","10","92","0","0","9200","0","0","999","","",""
"79342","Aquarius Pattern Gift Box","Scan item","10","92","0","0","9200","0","0","999","","",""
"79343","Open! Dimension Slot!
Open Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79344","Ta-da! T.K's Beautyshop
Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79345","Ta-da! Hikari's Beautyshop
Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79346","Ta-da! Mimi's Beautyshop
Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79347","Shoutmon X4 Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79348","Starmons Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79349","(Shin) Premium Possibility of Resistance","Scan item","10","92","0","0","9200","0","0","999","","",""
"79350","Flower Doggy Gift Box","Scan item","10","92","0","0","9200","0","0","999","","",""
"79351","Flower Kitty Gift Box","Scan item","10","92","0","0","9200","0","0","999","","",""
"79352","Shoutmon X5 Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79353","Xros Wars Starter Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79354","Omegamon Descent Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79355","Omegamon Zwart Descent Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79356","Omegamon Alter-S Descent Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79357","Alphamon Ouryuken Royal Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79358","Dynasmon Royal Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79359","Sleipmon Royal Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79360","Reinforced Digiclone Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79361","Possibility of Resistance:
Dynasmon X","Scan item","5","92","0","0","9200","0","0","999","","",""
"79362","Possibility of Resistance:
Sleipmon X","Scan item","5","92","0","0","9200","0","0","999","","",""
"79363","Possibility of Resistance:
Palmon X","Scan item","10","92","0","0","9200","0","0","999","","",""
"79364","[Limited] Rosemon : Splendid bloom Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79365","[Limited] Rosemon : Blooming Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79366","[Limited] Rosemon Transcendence Enhancement Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79367","Armagemon Descent Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79368","Apocalymon Descent Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79369","Winking Pink Mink Pouch","Scan item","10","92","0","0","9200","0","0","999","","",""
"79370","Winking Mink Pouch","Scan item","10","92","0","0","9200","0","0","999","","",""
"79371","Blue Flare Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79372","Xros Heart Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79373","Backup Disk 110ea","Container item","10","170","0","0","17000","0","0","999","","",""
"79374","Omegamon Royal Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79375","Gallantmon Royal Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79376","Craniummon Royal Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79377","Possibility of Resistance:
Craniummon X","Scan item","5","92","0","0","9200","0","0","999","","",""
"79378","Ordinemon Holy Descent Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79379","Ordinemon Descent Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79380","Jesmon Royal Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79381","Ulforce V-dramon Royal Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79382","Magnamon Royal Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79383","Duftmon Royal Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79384","Possibility of Resistance:
Jesmon X","Scan item","5","92","0","0","9200","0","0","999","","",""
"79385","Possibility of Resistance:
UlforceV-dramon X","Scan item","5","92","0","0","9200","0","0","999","","",""
"79386","Possibility of Resistance:
Magnamon X","Scan item","5","92","0","0","9200","0","0","999","","",""
"79387","Possibility of Resistance:
Duftmon X","Scan item","5","92","0","0","9200","0","0","999","","",""
"79388","Possibility of Resistance:
Gaioumon","Scan item","10","92","0","0","9200","0","0","999","","",""
"79389","Golden Egg Laying Goose Pouch","Scan item","10","92","0","0","9200","0","0","999","","",""
"79390","Goose Egg Laying Goose Pouch","Scan item","10","92","0","0","9200","0","0","999","","",""
"79391","Gaioumon Super Summon Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79392","Gaioumon Transendence Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79393","Rose X Gaiou Cross Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79394","May Welcoming Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79395","May Welcoming DigiEgg [Lv.5] Exchange Coin","Coin","6","92","0","0","9200","0","0","999","","",""
"79396","Golden K-Military Mess Kit","Scan item","10","92","0","0","9200","0","0","999","","",""
"79397","Standard K-Military Mess Kit","Scan item","10","92","0","0","9200","0","0","999","","",""
"79398","Plesiomon Super Summon Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79399","Plesiomon Summon Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79400","Vicious Beelzebumon X Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79401","Vicious Megidramon X Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79402","Possibility of Resistance:
Beelzebumon X","Scan item","5","92","0","0","9200","0","0","999","","",""
"79403","Possibility of Resistance:
Megidramon X","Scan item","5","92","0","0","9200","0","0","999","","",""
"79404","Possibility of Resistance:
LordKnightmon X","Scan item","10","92","0","0","9200","0","0","999","","",""
"79405","LordKnightmon Hatch Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79406","LordKnightmon Transcendence Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79407","LordKnight X Dynas Cross Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79408","Aegisdramon Super Activation Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79409","Aegisdramon Activation Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79410","Water(melon) bout Me... Pouch","Scan item","10","92","0","0","9200","0","0","999","","",""
"79411","How Auber(gine) Me? Pouch","Scan item","10","92","0","0","9200","0","0","999","","",""
"79412","RustTyranomon Super Activation Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79413","RustTyranomon Activation Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79414","Mega DigiClone Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79415","SHEEPment of Goodies~ Pouch","Scan item","10","92","0","0","9200","0","0","999","","",""
"79416","BEARer of Goodies~ Pouch","Scan item","10","92","0","0","9200","0","0","999","","",""
"79417","Random Lv.3 Skill Memory Cube Box","Scan item","10","92","0","0","9200","0","0","999","","",""
"79418","Possibility of Resistance:
Chaosdramon X","Scan item","10","92","0","0","9200","0","0","999","","",""
"79419","Chaosdramon Hatch Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79420","Chaosdramon Transcendence Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79421","Chaos X Megi Cross Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79422","Huanglongmon Holy Descent Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79423","Huanglongmon Descent Package","Container item","10","170","0","0","17000","0","0","999","","",""
"79424","What a Drag(on)~ Pouch","Scan item","10","92","0","0","9200","0","0","999","","",""
